trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	hat	1e-08	73	2			0.038782996133038906	105.09	-0.01229	133.86	-4e-05	105.79	0.03658	134.9
IBD	plei	hat	1e-08	74	0			0.04180745928963309	100.15	-0.00951	122.56	2e-05	100.43	0.03471	125.09
IBD	plei	hat	1e-08	74	1			0.04180745928963309	113.23	-0.01041	132.44	9e-05	117.04	0.02625	132.75
IBD	plei	hat	1e-08	74	2			0.04180745928963309	119.6	-0.01253	162.44	-1e-05	119.69	0.07085	166.34
IBD	plei	hat	1e-08	75	0			0.04506778295979406	110.42	-0.01371	141.89	-1e-05	110.47	0.04459	141.37
IBD	plei	hat	1e-08	75	1			0.04506778295979406	115.15	-0.01373	148.65	3e-05	115.71	0.0491	150.98
IBD	plei	hat	1e-08	75	2			0.04506778295979406	103.4	-0.01444	128.98	-3e-05	103.68	0.04342	129.64
IBD	plei	hat	1e-08	76	0			0.04858236055054297	111.08	-0.01111	143.92	-3e-05	111.79	0.03011	142.27
IBD	plei	hat	1e-08	76	1			0.04858236055054297	111.96	-0.01449	137.52	3e-05	112.4	0.04388	138.29
IBD	plei	hat	1e-08	76	2			0.04858236055054297	108.59	-0.01124	138.74	4e-05	109.69	0.03505	139.49
IBD	plei	hat	1e-08	77	0			0.052371019865090324	109.75	-0.01145	140.76	4e-05	110.52	0.04274	143.1
IBD	plei	hat	1e-08	77	1			0.052371019865090324	115.13	-0.01155	146.58	-4e-05	116.15	0.03982	148.01
IBD	plei	hat	1e-08	77	2			0.052371019865090324	111.0	-0.01354	143.0	4e-05	112.15	0.04195	142.31
IBD	plei	hat	1e-08	78	0			0.05645513496315762	111.34	-0.01401	145.79	3e-05	111.92	0.05631	147.0
IBD	plei	hat	1e-08	78	1			0.05645513496315762	114.53	-0.01402	153.05	2e-05	114.77	0.05546	153.27
IBD	plei	hat	1e-08	78	2			0.05645513496315762	120.91	-0.01569	166.72	-4e-05	122.11	0.08292	169.19
IBD	plei	hat	1e-08	79	0			0.06085774674464308	113.31	-0.01834	158.47	-1e-05	113.32	0.14794	165.77
IBD	plei	hat	1e-08	79	1			0.06085774674464308	113.02	-0.0165	147.99	1e-05	113.07	0.06195	147.26
IBD	plei	hat	1e-08	79	2			0.06085774674464308	129.1	-0.01769	183.03	2e-05	129.3	0.10703	186.4
IBD	plei	hat	1e-08	80	0			0.06560369293691558	122.96	-0.01602	182.28	4e-05	124.35	0.09602	181.49
IBD	plei	hat	1e-08	80	1			0.06560369293691558	118.9	-0.01766	158.27	2e-05	119.07	0.05775	157.41
IBD	plei	hat	1e-08	80	2			0.06560369293691558	134.46	-0.01932	185.9	-5e-05	136.17	0.0963	183.25
IBD	plei	hat	1e-08	81	0			0.07071974821907027	115.15	-0.02234	165.76	-5e-05	116.36	0.11538	167.52
IBD	plei	hat	1e-08	81	1			0.07071974821907027	109.06	-0.0084	133.76	-5e-05	110.76	0.03442	138.33
IBD	plei	hat	1e-08	81	2			0.07071974821907027	120.71	-0.01569	171.87	2e-05	120.92	0.09251	174.67
IBD	plei	hat	1e-08	82	0			0.07623477527367134	118.77	-0.01404	155.64	-3e-05	119.32	0.06405	158.5
IBD	plei	hat	1e-08	82	1			0.07623477527367134	126.16	-0.01696	167.64	-2e-05	126.41	0.08506	170.2
IBD	plei	hat	1e-08	82	2			0.07623477527367134	120.07	-0.01714	165.38	1e-05	120.1	0.05549	164.23
IBD	plei	hat	1e-08	83	0			0.08217988761815151	115.8	-0.01651	155.75	2e-05	115.94	0.0709	157.99
IBD	plei	hat	1e-08	83	1			0.08217988761815151	122.08	-0.01673	175.78	-3e-05	122.74	0.13019	179.76
IBD	plei	hat	1e-08	83	2			0.08217988761815151	112.41	-0.01672	170.24	-7e-05	116.92	0.07949	170.23
IBD	plei	hat	1e-08	84	0			0.08858862513449857	120.9	-0.02078	172.25	-1e-05	121.01	0.09438	172.23
IBD	plei	hat	1e-08	84	1			0.08858862513449857	124.94	-0.0156	169.39	-5e-05	126.51	0.08705	173.03
IBD	plei	hat	1e-08	84	2			0.08858862513449857	120.26	-0.01907	178.76	-0.0	120.25	0.10432	179.59
IBD	plei	hat	1e-08	85	0			0.09549714328749341	122.23	-0.01522	177.1	-1e-05	122.24	0.07292	180.08
IBD	plei	hat	1e-08	85	1			0.09549714328749341	126.32	-0.02182	178.93	-1e-05	126.39	0.1075	178.85
IBD	plei	hat	1e-08	85	2			0.09549714328749341	129.88	-0.02038	189.39	-7e-05	133.21	0.10863	188.48
IBD	plei	hat	1e-08	86	0			0.10294441709899167	118.46	-0.01963	168.68	-1e-05	118.48	0.08121	168.05
IBD	plei	hat	1e-08	86	1			0.10294441709899167	130.5	-0.01526	194.72	2e-05	130.75	0.104	196.91
IBD	plei	hat	1e-08	86	2			0.10294441709899167	115.92	-0.01672	163.68	-7e-05	119.22	0.07093	164.37
IBD	plei	hat	1e-08	87	0			0.1109724610289894	124.4	-0.01548	180.94	-1e-05	124.48	0.07939	183.23
IBD	plei	hat	1e-08	87	1			0.1109724610289894	114.54	-0.01267	156.27	-3e-05	115.28	0.04917	157.31
IBD	plei	hat	1e-08	87	2			0.1109724610289894	130.42	-0.0232	203.54	4e-05	132.03	0.15598	205.18
IBD	plei	hat	1e-08	88	0			0.11962656600394878	129.93	-0.02185	194.68	-3e-05	130.59	0.0994	192.93
IBD	plei	hat	1e-08	88	1			0.11962656600394878	133.06	-0.0188	202.54	-1e-05	133.12	0.11448	205.68
IBD	plei	hat	1e-08	88	2			0.11962656600394878	126.06	-0.01709	177.49	-9e-05	131.2	0.09874	180.61
IBD	plei	hat	1e-08	89	0			0.1289555549296035	124.34	-0.01804	181.11	1e-05	124.48	0.08103	181.56
IBD	plei	hat	1e-08	89	1			0.1289555549296035	128.65	-0.01316	196.56	-4e-05	129.78	0.13887	204.38
IBD	plei	hat	1e-08	89	2			0.1289555549296035	126.68	-0.01742	192.44	2e-05	126.86	0.12536	195.75
IBD	plei	hat	1e-08	90	0			0.13901205812973885	138.08	-0.01469	204.54	-3e-05	139.08	0.15837	213.44
IBD	plei	hat	1e-08	90	1			0.13901205812973885	126.89	-0.02852	196.78	0.0	126.87	0.20038	197.88
IBD	plei	hat	1e-08	90	2			0.13901205812973885	131.32	-0.01983	193.7	0.0	131.31	0.11442	194.85
IBD	plei	hat	1e-08	91	0			0.14985281026486225	137.37	-0.01656	221.28	-1e-05	137.53	0.26115	232.91
IBD	plei	hat	1e-08	91	1			0.14985281026486225	135.97	-0.02134	229.58	1e-05	136.0	0.15782	227.45
IBD	plei	hat	1e-08	91	2			0.14985281026486225	133.74	-0.01572	213.14	3e-05	134.52	0.15003	220.6
IBD	plei	hat	1e-08	92	0			0.16153897040585463	116.47	-0.01798	167.44	1e-05	116.49	0.10795	171.33
IBD	plei	hat	1e-08	92	1			0.16153897040585463	136.37	-0.02071	215.63	1e-05	136.47	0.15808	219.01
IBD	plei	hat	1e-08	92	2			0.16153897040585463	125.53	-0.02607	202.1	1e-05	125.62	0.20673	204.84
IBD	plei	hat	1e-08	93	0			0.17413646706832772	142.35	-0.0119	214.36	-2e-05	142.65	0.19802	229.16
IBD	plei	hat	1e-08	93	1			0.17413646706832772	139.48	-0.01771	216.07	-1e-05	139.51	0.14773	221.1
IBD	plei	hat	1e-08	93	2			0.17413646706832772	137.12	-0.02242	218.5	3e-05	137.75	0.16723	221.32
IBD	plei	hat	1e-08	94	0			0.1877163701542313	145.62	-0.02228	228.06	-6e-05	148.97	0.19592	233.9
IBD	plei	hat	1e-08	94	1			0.1877163701542313	144.07	-0.0193	224.98	-8e-05	150.32	0.1485	228.54
IBD	plei	hat	1e-08	94	2			0.1877163701542313	142.16	-0.01146	225.6	-0.0	142.15	0.19059	238.69
IBD	plei	hat	1e-08	95	0			0.20235529189904752	143.7	-0.01596	234.07	-2e-05	144.08	0.2265	246.06
IBD	plei	hat	1e-08	95	1			0.20235529189904752	137.05	-0.0226	222.2	5e-05	139.12	0.29482	231.19
IBD	plei	hat	1e-08	95	2			0.20235529189904752	144.19	-0.03086	244.28	0.0	144.17	0.41316	248.23
IBD	plei	hat	1e-08	96	0			0.2181358190865579	145.49	-0.0237	236.15	-2e-05	145.72	0.26747	243.83
IBD	plei	hat	1e-08	96	1			0.2181358190865579	131.3	-0.02242	217.8	-1e-05	131.32	0.20679	220.91
IBD	plei	hat	1e-08	96	2			0.2181358190865579	139.56	-0.01816	222.28	2e-05	139.88	0.23439	230.75
IBD	plei	hat	1e-08	97	0			0.2351469789695554	151.12	-0.01752	254.23	-2e-05	151.62	0.33981	265.17
IBD	plei	hat	1e-08	97	1			0.2351469789695554	145.41	-0.02063	234.25	-3e-05	146.07	0.21187	239.13
IBD	plei	hat	1e-08	97	2			0.2351469789695554	132.89	-0.02149	208.48	-1e-05	132.99	0.19952	210.1
IBD	plei	hat	1e-08	98	0			0.25348474152503747	142.08	-0.02224	231.31	2e-05	142.63	0.22087	234.24
IBD	plei	hat	1e-08	98	1			0.25348474152503747	140.21	-0.01186	212.18	3e-05	141.07	0.17758	225.45
IBD	plei	hat	1e-08	98	2			0.25348474152503747	142.47	-0.02564	249.75	3e-05	143.51	0.23973	249.2
IBD	plei	hat	1e-08	99	0			0.2732525608774	144.74	-0.01994	242.96	5e-05	147.35	0.38049	253.08
IBD	plei	hat	1e-08	99	1			0.2732525608774	155.29	-0.01851	271.51	1e-05	155.52	0.33204	282.92
IBD	plei	hat	1e-08	99	2			0.2732525608774	149.41	-0.02238	255.14	-1e-05	149.54	0.29909	257.49
